,ticker,Date,Posible_compra
122,AAL,2007-11-14,No
123,AAL,2008-02-14,No
124,AAL,2008-05-15,No
125,AAL,2008-08-14,No
126,AAL,2008-11-14,No
127,AAL,2009-02-14,No
128,AAL,2009-05-15,No
129,AAL,2009-08-14,No
130,AAL,2009-11-14,No
131,AAL,2010-02-14,No
132,AAL,2010-05-15,No
133,AAL,2010-08-14,No
134,AAL,2010-11-14,No
135,AAL,2011-02-14,No
136,AAL,2011-05-15,No
137,AAL,2011-08-14,No
138,AAL,2011-11-14,No
139,AAL,2012-02-14,No
140,AAL,2012-05-15,No
141,AAL,2012-08-14,No
142,AAL,2012-11-14,No
143,AAL,2013-02-14,No
144,AAL,2013-05-15,No
145,AAL,2013-08-14,No
146,AAL,2013-11-14,No
147,AAL,2014-02-14,No
148,AAL,2014-05-15,No
149,AAL,2014-08-14,No
150,AAL,2014-11-14,No
151,AAL,2015-02-14,No
152,AAL,2015-05-15,No
153,AAL,2015-08-14,No
154,AAL,2015-11-14,No
155,AAL,2016-02-14,Sí
156,AAL,2016-05-15,Sí
157,AAL,2016-08-14,Sí
158,AAL,2016-11-14,Sí
159,AAL,2017-02-14,No
160,AAL,2017-05-15,No
161,AAL,2017-08-14,No
162,AAL,2017-11-14,No
163,AAL,2018-02-14,No
164,AAL,2018-05-15,No
165,AAL,2018-08-14,No
166,AAL,2018-11-14,No
167,AAL,2019-02-14,No
168,AAL,2019-05-15,No
169,AAL,2019-08-14,No
170,AAL,2019-11-14,No
171,AAL,2020-02-14,No
172,AAL,2020-05-15,No
173,AAL,2020-08-14,No
174,AAL,2020-11-14,No
175,AAL,2021-02-14,No
176,AAL,2021-05-15,No
177,AAL,2021-08-14,No
178,AAL,2021-11-14,No
179,AAL,2022-02-14,No
180,AAL,2022-05-15,No
181,AAL,2022-08-14,No
182,AAL,2022-11-14,No
183,AAL,2023-02-14,No
184,AAP,2000-11-21,No
185,AAP,2001-02-13,No
186,AAP,2001-06-05,No
187,AAP,2001-08-28,No
188,AAP,2001-11-20,No
189,AAP,2002-02-12,No
190,AAP,2002-06-04,No
191,AAP,2002-08-27,No
192,AAP,2002-11-19,No
193,AAP,2003-02-11,No
194,AAP,2003-06-03,No
195,AAP,2003-08-26,No
196,AAP,2003-11-18,No
197,AAP,2004-02-17,No
198,AAP,2004-06-08,No
199,AAP,2004-08-31,Sí
200,AAP,2004-11-23,Sí
201,AAP,2005-02-15,No
202,AAP,2005-06-07,No
203,AAP,2005-08-30,No
204,AAP,2005-11-22,No
205,AAP,2006-02-14,No
206,AAP,2006-06-06,Sí
207,AAP,2006-08-29,Sí
208,AAP,2006-11-21,Sí
209,AAP,2007-02-13,No
210,AAP,2007-06-05,Sí
211,AAP,2007-08-28,Sí
212,AAP,2007-11-20,Sí
213,AAP,2008-02-12,No
214,AAP,2008-06-03,No
215,AAP,2008-08-26,No
216,AAP,2008-11-18,No
217,AAP,2009-02-17,Sí
218,AAP,2009-06-09,No
219,AAP,2009-09-01,No
220,AAP,2009-11-24,Sí
221,AAP,2010-02-16,Sí
222,AAP,2010-06-08,No
223,AAP,2010-08-31,No
224,AAP,2010-11-23,No
225,AAP,2011-02-15,No
226,AAP,2011-06-07,No
227,AAP,2011-08-30,No
228,AAP,2011-11-22,No
229,AAP,2012-02-14,No
230,AAP,2012-06-05,No
231,AAP,2012-08-28,Sí
232,AAP,2012-11-20,Sí
233,AAP,2013-02-12,Sí
234,AAP,2013-06-04,Sí
235,AAP,2013-08-27,Sí
236,AAP,2013-11-19,Sí
237,AAP,2014-02-11,No
238,AAP,2014-06-03,No
239,AAP,2014-08-26,No
240,AAP,2014-11-18,No
241,AAP,2015-02-17,No
242,AAP,2015-06-09,No
243,AAP,2015-09-01,No
244,AAP,2015-11-24,No
245,AAP,2016-02-16,No
246,AAP,2016-06-07,Sí
247,AAP,2016-08-30,Sí
248,AAP,2016-11-22,Sí
249,AAP,2017-02-14,Sí
250,AAP,2017-06-06,Sí
251,AAP,2017-08-29,Sí
252,AAP,2017-11-21,Sí
253,AAP,2018-02-13,Sí
254,AAP,2018-06-05,Sí
255,AAP,2018-08-28,Sí
256,AAP,2018-11-20,No
257,AAP,2019-02-12,No
258,AAP,2019-06-04,No
259,AAP,2019-08-27,No
260,AAP,2019-11-19,No
261,AAP,2020-02-11,No
262,AAP,2020-06-02,Sí
263,AAP,2020-08-25,Sí
264,AAP,2020-11-17,Sí
265,AAP,2021-02-16,No
266,AAP,2021-06-08,No
267,AAP,2021-08-31,No
268,AAP,2021-11-23,No
269,AAP,2022-02-15,No
270,AAP,2022-06-07,No
271,AAP,2022-08-30,No
272,AAP,2022-11-22,No
273,AAPL,2000-02-15,No
274,AAPL,2000-05-16,No
275,AAPL,2000-08-15,No
276,AAPL,2000-11-14,No
277,AAPL,2001-02-13,No
278,AAPL,2001-05-15,No
279,AAPL,2001-08-14,No
280,AAPL,2001-11-13,Sí
281,AAPL,2002-02-12,Sí
282,AAPL,2002-05-14,No
283,AAPL,2002-08-13,Sí
284,AAPL,2002-11-12,Sí
285,AAPL,2003-02-11,Sí
286,AAPL,2003-05-13,No
287,AAPL,2003-08-12,No
288,AAPL,2003-11-11,No
289,AAPL,2004-02-10,No
290,AAPL,2004-05-11,No
291,AAPL,2004-08-10,No
292,AAPL,2004-11-09,No
293,AAPL,2005-02-08,No
294,AAPL,2005-05-10,No
295,AAPL,2005-08-09,No
296,AAPL,2005-11-08,No
297,AAPL,2006-02-14,No
298,AAPL,2006-05-16,No
299,AAPL,2006-08-15,No
300,AAPL,2006-11-14,No
301,AAPL,2007-02-13,No
302,AAPL,2007-05-15,No
303,AAPL,2007-08-14,No
304,AAPL,2007-11-13,No
305,AAPL,2008-02-12,No
306,AAPL,2008-05-13,Sí
307,AAPL,2008-08-12,Sí
308,AAPL,2008-11-11,Sí
309,AAPL,2009-02-10,Sí
310,AAPL,2009-05-12,Sí
311,AAPL,2009-08-11,Sí
312,AAPL,2009-11-10,Sí
313,AAPL,2010-02-09,No
314,AAPL,2010-05-11,No
315,AAPL,2010-08-10,No
316,AAPL,2010-11-09,No
317,AAPL,2011-02-08,No
318,AAPL,2011-05-10,Sí
319,AAPL,2011-08-09,Sí
320,AAPL,2011-11-08,Sí
321,AAPL,2012-02-14,Sí
322,AAPL,2012-05-15,No
323,AAPL,2012-08-14,Sí
324,AAPL,2012-11-13,No
325,AAPL,2013-02-12,No
326,AAPL,2013-05-14,Sí
327,AAPL,2013-08-13,Sí
328,AAPL,2013-11-12,Sí
329,AAPL,2014-02-11,No
330,AAPL,2014-05-13,Sí
331,AAPL,2014-08-12,No
332,AAPL,2014-11-11,No
333,AAPL,2015-02-10,No
334,AAPL,2015-05-12,No
335,AAPL,2015-08-11,No
336,AAPL,2015-11-10,No
337,AAPL,2016-02-09,Sí
338,AAPL,2016-05-10,Sí
339,AAPL,2016-08-09,Sí
340,AAPL,2016-11-08,Sí
341,AAPL,2017-02-14,Sí
342,AAPL,2017-05-16,No
343,AAPL,2017-08-15,No
344,AAPL,2017-11-14,No
345,AAPL,2018-02-13,No
346,AAPL,2018-05-15,No
347,AAPL,2018-08-14,No
348,AAPL,2018-11-13,No
349,AAPL,2019-02-12,No
350,AAPL,2019-05-14,No
351,AAPL,2019-08-13,No
352,AAPL,2019-11-12,No
353,AAPL,2020-02-11,No
354,AAPL,2020-05-12,No
355,AAPL,2020-08-11,No
356,AAPL,2020-11-10,No
357,AAPL,2021-02-09,No
358,AAPL,2021-05-11,No
359,AAPL,2021-08-10,No
360,AAPL,2021-11-09,No
361,AAPL,2022-02-08,No
362,AAPL,2022-05-10,No
363,AAPL,2022-08-09,No
364,AAPL,2022-11-08,No
365,AAPL,2023-02-14,No
366,ABBV,2011-05-15,No
367,ABBV,2011-08-14,No
368,ABBV,2011-11-14,No
369,ABBV,2012-02-14,No
370,ABBV,2012-05-15,No
371,ABBV,2012-08-14,No
372,ABBV,2012-11-14,No
373,ABBV,2013-02-14,No
374,ABBV,2013-05-15,No
375,ABBV,2013-08-14,No
376,ABBV,2013-11-14,No
377,ABBV,2014-02-14,No
378,ABBV,2014-05-15,No
379,ABBV,2014-08-14,No
380,ABBV,2014-11-14,No
381,ABBV,2015-02-14,No
382,ABBV,2015-05-15,No
383,ABBV,2015-08-14,Sí
384,ABBV,2015-11-14,Sí
385,ABBV,2016-02-14,No
386,ABBV,2016-05-15,No
387,ABBV,2016-08-14,No
388,ABBV,2016-11-14,Sí
389,ABBV,2017-02-14,No
390,ABBV,2017-05-15,No
391,ABBV,2017-08-14,No
392,ABBV,2017-11-14,No
393,ABBV,2018-02-14,No
394,ABBV,2018-05-15,No
395,ABBV,2018-08-14,No
396,ABBV,2018-11-14,No
397,ABBV,2019-02-14,No
398,ABBV,2019-05-15,No
399,ABBV,2019-08-14,No
400,ABBV,2019-11-14,No
401,ABBV,2020-02-14,No
402,ABBV,2020-05-15,No
403,ABBV,2020-08-14,No
404,ABBV,2020-11-14,No
405,ABBV,2021-02-14,No
406,ABBV,2021-05-15,No
407,ABBV,2021-08-14,No
408,ABBV,2021-11-14,No
409,ABBV,2022-02-14,No
410,ABBV,2022-05-15,No
411,ABBV,2022-08-14,No
412,ABBV,2022-11-14,No
413,ABC,2000-05-15,No
414,ABC,2000-08-14,No
415,ABC,2000-11-14,No
416,ABC,2001-02-14,No
417,ABC,2001-05-15,No
418,ABC,2001-08-14,No
419,ABC,2001-11-14,No
420,ABC,2002-02-14,No
421,ABC,2002-05-15,Sí
422,ABC,2002-08-14,Sí
423,ABC,2002-11-14,Sí
424,ABC,2003-02-14,No
425,ABC,2003-05-15,Sí
426,ABC,2003-08-14,Sí
427,ABC,2003-11-14,Sí
428,ABC,2004-02-14,Sí
429,ABC,2004-05-15,Sí
430,ABC,2004-08-14,Sí
431,ABC,2004-11-14,Sí
432,ABC,2005-02-14,No
433,ABC,2005-05-15,Sí
434,ABC,2005-08-14,No
435,ABC,2005-11-14,No
436,ABC,2006-02-14,No
437,ABC,2006-05-15,No
438,ABC,2006-08-14,No
439,ABC,2006-11-14,No
440,ABC,2007-02-14,No
441,ABC,2007-05-15,No
442,ABC,2007-08-14,No
443,ABC,2007-11-14,No
444,ABC,2008-02-14,No
445,ABC,2008-05-15,No
446,ABC,2008-08-14,No
447,ABC,2008-11-14,No
448,ABC,2009-02-14,No
449,ABC,2009-05-15,Sí
450,ABC,2009-08-14,Sí
451,ABC,2009-11-14,No
452,ABC,2010-02-14,No
453,ABC,2010-05-15,No
454,ABC,2010-08-14,No
455,ABC,2010-11-14,No
456,ABC,2011-02-14,No
457,ABC,2011-05-15,No
458,ABC,2011-08-14,No
459,ABC,2011-11-14,No
460,ABC,2012-02-14,No
461,ABC,2012-05-15,No
462,ABC,2012-08-14,No
463,ABC,2012-11-14,No
464,ABC,2013-02-14,No
465,ABC,2013-05-15,No
466,ABC,2013-08-14,No
467,ABC,2013-11-14,No
468,ABC,2014-02-14,No
469,ABC,2014-05-15,No
470,ABC,2014-08-14,No
471,ABC,2014-11-14,No
472,ABC,2015-02-14,No
473,ABC,2015-05-15,No
474,ABC,2015-08-14,No
475,ABC,2015-11-14,No
476,ABC,2016-02-14,No
477,ABC,2016-05-15,Sí
478,ABC,2016-08-14,Sí
479,ABC,2016-11-14,Sí
480,ABC,2017-02-14,No
481,ABC,2017-05-15,Sí
482,ABC,2017-08-14,Sí
483,ABC,2017-11-14,Sí
484,ABC,2018-02-14,Sí
485,ABC,2018-05-15,Sí
486,ABC,2018-08-14,Sí
487,ABC,2018-11-14,Sí
488,ABC,2019-02-14,Sí
489,ABC,2019-05-15,Sí
490,ABC,2019-08-14,Sí
491,ABC,2019-11-14,Sí
492,ABC,2020-02-14,Sí
493,ABC,2020-05-15,Sí
494,ABC,2020-08-14,Sí
495,ABC,2020-11-14,No
496,ABC,2021-02-14,No
497,ABC,2021-05-15,No
498,ABC,2021-08-14,No
499,ABC,2021-11-14,No
500,ABC,2022-02-14,No
501,ABC,2022-05-15,No
502,ABC,2022-08-14,No
503,ABC,2022-11-14,No
504,ABC,2023-02-14,No
505,ABT,2000-05-15,No
506,ABT,2000-08-14,No
507,ABT,2000-11-14,No
508,ABT,2001-02-14,No
509,ABT,2001-05-15,No
510,ABT,2001-08-14,No
511,ABT,2001-11-14,No
512,ABT,2002-02-14,No
513,ABT,2002-05-15,Sí
514,ABT,2002-08-14,No
515,ABT,2002-11-14,Sí
516,ABT,2003-02-14,Sí
517,ABT,2003-05-15,Sí
518,ABT,2003-08-14,Sí
519,ABT,2003-11-14,Sí
520,ABT,2004-02-14,Sí
521,ABT,2004-05-15,Sí
522,ABT,2004-08-14,Sí
523,ABT,2004-11-14,Sí
524,ABT,2005-02-14,Sí
525,ABT,2005-05-15,Sí
526,ABT,2005-08-14,No
527,ABT,2005-11-14,No
528,ABT,2006-02-14,Sí
529,ABT,2006-05-15,Sí
530,ABT,2006-08-14,Sí
531,ABT,2006-11-14,Sí
532,ABT,2007-02-14,No
533,ABT,2007-05-15,No
534,ABT,2007-08-14,No
535,ABT,2007-11-14,No
536,ABT,2008-02-14,Sí
537,ABT,2008-05-15,Sí
538,ABT,2008-08-14,Sí
539,ABT,2008-11-14,Sí
540,ABT,2009-02-14,Sí
541,ABT,2009-05-15,Sí
542,ABT,2009-08-14,Sí
543,ABT,2009-11-14,Sí
544,ABT,2010-02-14,Sí
545,ABT,2010-05-15,No
546,ABT,2010-08-14,Sí
547,ABT,2010-11-14,No
548,ABT,2011-02-14,Sí
549,ABT,2011-05-15,Sí
550,ABT,2011-08-14,Sí
551,ABT,2011-11-14,Sí
552,ABT,2012-02-14,No
553,ABT,2012-05-15,No
554,ABT,2012-08-14,No
555,ABT,2012-11-14,No
556,ABT,2013-02-14,No
557,ABT,2013-05-15,Sí
558,ABT,2013-08-14,Sí
559,ABT,2013-11-14,No
560,ABT,2014-02-14,Sí
561,ABT,2014-05-15,No
562,ABT,2014-08-14,Sí
563,ABT,2014-11-14,No
564,ABT,2015-02-14,No
565,ABT,2015-05-15,No
566,ABT,2015-08-14,No
567,ABT,2015-11-14,No
568,ABT,2016-02-14,No
569,ABT,2016-05-15,No
570,ABT,2016-08-14,Sí
571,ABT,2016-11-14,No
572,ABT,2017-02-14,Sí
573,ABT,2017-05-15,Sí
574,ABT,2017-08-14,Sí
575,ABT,2017-11-14,No
576,ABT,2018-02-14,No
577,ABT,2018-05-15,No
578,ABT,2018-08-14,No
579,ABT,2018-11-14,No
580,ABT,2019-02-14,No
581,ABT,2019-05-15,No
582,ABT,2019-08-14,No
583,ABT,2019-11-14,No
584,ABT,2020-02-14,No
585,ABT,2020-05-15,No
586,ABT,2020-08-14,No
587,ABT,2020-11-14,No
588,ABT,2021-02-14,No
589,ABT,2021-05-15,No
590,ABT,2021-08-14,No
591,ABT,2021-11-14,No
592,ABT,2022-02-14,No
593,ABT,2022-05-15,Sí
594,ABT,2022-08-14,Sí
595,ABT,2022-11-14,No
596,ABT,2023-02-14,No
597,ACGL,2000-05-15,No
598,ACGL,2000-08-14,No
599,ACGL,2000-11-14,No
600,ACGL,2001-02-14,No
601,ACGL,2001-05-15,No
602,ACGL,2001-08-14,No
603,ACGL,2001-11-14,No
604,ACGL,2002-02-14,No
605,ACGL,2002-05-15,No
606,ACGL,2002-08-14,No
607,ACGL,2002-11-14,No
608,ACGL,2003-02-14,No
609,ACGL,2003-05-15,No
610,ACGL,2003-08-14,No
611,ACGL,2003-11-14,No
612,ACGL,2004-02-14,No
613,ACGL,2004-05-15,No
614,ACGL,2004-08-14,No
615,ACGL,2004-11-14,No
616,ACGL,2005-02-14,No
617,ACGL,2005-05-15,No
618,ACGL,2005-08-14,No
619,ACGL,2005-11-14,No
620,ACGL,2006-02-14,No
621,ACGL,2006-05-15,No
622,ACGL,2006-08-14,No
623,ACGL,2006-11-14,No
624,ACGL,2007-02-14,No
625,ACGL,2007-05-15,No
626,ACGL,2007-08-14,No
627,ACGL,2007-11-14,No
628,ACGL,2008-02-14,No
629,ACGL,2008-05-15,Sí
630,ACGL,2008-08-14,Sí
631,ACGL,2008-11-14,Sí
632,ACGL,2009-02-14,Sí
633,ACGL,2009-05-15,Sí
634,ACGL,2009-08-14,Sí
635,ACGL,2009-11-14,No
636,ACGL,2010-02-14,No
637,ACGL,2010-05-15,No
638,ACGL,2010-08-14,No
639,ACGL,2010-11-14,No
640,ACGL,2011-02-14,No
641,ACGL,2011-05-15,No
642,ACGL,2011-08-14,No
643,ACGL,2011-11-14,No
644,ACGL,2012-02-14,No
645,ACGL,2012-05-15,No
646,ACGL,2012-08-14,No
647,ACGL,2012-11-14,No
648,ACGL,2013-02-14,No
649,ACGL,2013-05-15,No
650,ACGL,2013-08-14,No
651,ACGL,2013-11-14,No
652,ACGL,2014-02-14,No
653,ACGL,2014-05-15,No
654,ACGL,2014-08-14,No
655,ACGL,2014-11-14,No
656,ACGL,2015-02-14,No
657,ACGL,2015-05-15,No
658,ACGL,2015-08-14,No
659,ACGL,2015-11-14,No
660,ACGL,2016-02-14,No
661,ACGL,2016-05-15,No
662,ACGL,2016-08-14,No
663,ACGL,2016-11-14,No
664,ACGL,2017-02-14,No
665,ACGL,2017-05-15,No
666,ACGL,2017-08-14,No
667,ACGL,2017-11-14,No
668,ACGL,2018-02-14,No
669,ACGL,2018-05-15,No
670,ACGL,2018-08-14,No
671,ACGL,2018-11-14,No
672,ACGL,2019-02-14,No
673,ACGL,2019-05-15,No
674,ACGL,2019-08-14,No
675,ACGL,2019-11-14,No
676,ACGL,2020-02-14,No
677,ACGL,2020-05-15,No
678,ACGL,2020-08-14,No
679,ACGL,2020-11-14,No
680,ACGL,2021-02-14,No
681,ACGL,2021-05-15,No
682,ACGL,2021-08-14,No
683,ACGL,2021-11-14,No
684,ACGL,2022-02-14,No
685,ACGL,2022-05-15,No
686,ACGL,2022-08-14,No
687,ACGL,2022-11-14,No
688,ACN,2000-07-15,No
689,ACN,2000-10-15,No
690,ACN,2001-01-14,No
691,ACN,2001-04-14,No
692,ACN,2001-07-15,No
693,ACN,2001-10-15,No
694,ACN,2002-01-14,No
695,ACN,2002-04-14,No
696,ACN,2002-07-15,No
697,ACN,2002-10-15,No
698,ACN,2003-01-14,No
699,ACN,2003-04-14,No
700,ACN,2003-07-15,Sí
701,ACN,2003-10-15,Sí
702,ACN,2004-01-14,Sí
703,ACN,2004-04-14,Sí
704,ACN,2004-07-15,Sí
705,ACN,2004-10-15,No
706,ACN,2005-01-14,No
707,ACN,2005-04-14,No
708,ACN,2005-07-15,Sí
709,ACN,2005-10-15,No
710,ACN,2006-01-14,No
711,ACN,2006-04-14,No
712,ACN,2006-07-15,No
713,ACN,2006-10-15,No
714,ACN,2007-01-14,No
715,ACN,2007-04-14,No
716,ACN,2007-07-15,No
717,ACN,2007-10-15,Sí
718,ACN,2008-01-14,Sí
719,ACN,2008-04-14,Sí
720,ACN,2008-07-15,Sí
721,ACN,2008-10-15,Sí
722,ACN,2009-01-14,Sí
723,ACN,2009-04-14,Sí
724,ACN,2009-07-15,Sí
725,ACN,2009-10-15,Sí
726,ACN,2010-01-14,No
727,ACN,2010-04-14,Sí
728,ACN,2010-07-15,Sí
729,ACN,2010-10-15,No
730,ACN,2011-01-14,No
731,ACN,2011-04-14,No
732,ACN,2011-07-15,No
733,ACN,2011-10-15,No
734,ACN,2012-01-14,No
735,ACN,2012-04-14,Sí
736,ACN,2012-07-15,Sí
737,ACN,2012-10-15,No
738,ACN,2013-01-14,No
739,ACN,2013-04-14,Sí
740,ACN,2013-07-15,No
741,ACN,2013-10-15,No
742,ACN,2014-01-14,No
743,ACN,2014-04-14,No
744,ACN,2014-07-15,Sí
745,ACN,2014-10-15,No
746,ACN,2015-01-14,No
747,ACN,2015-04-14,Sí
748,ACN,2015-07-15,No
749,ACN,2015-10-15,No
750,ACN,2016-01-14,No
751,ACN,2016-04-14,Sí
752,ACN,2016-07-15,No
753,ACN,2016-10-15,No
754,ACN,2017-01-14,Sí
755,ACN,2017-04-14,No
756,ACN,2017-07-15,Sí
757,ACN,2017-10-15,Sí
758,ACN,2018-01-14,No
759,ACN,2018-04-14,No
760,ACN,2018-07-15,No
761,ACN,2018-10-15,No
762,ACN,2019-01-14,Sí
763,ACN,2019-04-14,Sí
764,ACN,2019-07-15,Sí
765,ACN,2019-10-15,Sí
766,ACN,2020-01-14,Sí
767,ACN,2020-04-14,Sí
768,ACN,2020-07-15,Sí
769,ACN,2020-10-15,No
770,ACN,2021-01-14,No
771,ACN,2021-04-14,No
772,ACN,2021-07-15,No
773,ACN,2021-10-15,No
774,ACN,2022-01-14,No
775,ACN,2022-04-14,No
776,ACN,2022-07-15,Sí
777,ACN,2022-10-15,No
778,ACN,2023-01-14,Sí
779,ADBE,2000-04-17,No
780,ADBE,2000-07-17,No
781,ADBE,2000-10-16,No
782,ADBE,2001-01-15,No
783,ADBE,2001-04-16,No
784,ADBE,2001-07-16,No
785,ADBE,2001-10-15,No
786,ADBE,2002-01-14,No
787,ADBE,2002-04-15,Sí
788,ADBE,2002-07-15,No
789,ADBE,2002-10-14,No
790,ADBE,2003-01-13,No
791,ADBE,2003-04-14,Sí
792,ADBE,2003-07-14,Sí
793,ADBE,2003-10-13,No
794,ADBE,2004-01-12,Sí
795,ADBE,2004-04-19,Sí
796,ADBE,2004-07-19,Sí
797,ADBE,2004-10-18,Sí
798,ADBE,2005-01-17,No
799,ADBE,2005-04-18,No
800,ADBE,2005-07-18,Sí
801,ADBE,2005-10-17,Sí
802,ADBE,2006-01-16,No
803,ADBE,2006-04-17,Sí
804,ADBE,2006-07-17,Sí
805,ADBE,2006-10-16,Sí
806,ADBE,2007-01-15,Sí
807,ADBE,2007-04-16,Sí
808,ADBE,2007-07-16,No
809,ADBE,2007-10-15,No
810,ADBE,2008-01-14,No
811,ADBE,2008-04-14,No
812,ADBE,2008-07-14,No
813,ADBE,2008-10-13,No
814,ADBE,2009-01-12,Sí
815,ADBE,2009-04-13,Sí
816,ADBE,2009-07-13,Sí
817,ADBE,2009-10-12,Sí
818,ADBE,2010-01-11,No
819,ADBE,2010-04-19,No
820,ADBE,2010-07-19,No
821,ADBE,2010-10-18,Sí
822,ADBE,2011-01-17,No
823,ADBE,2011-04-18,No
824,ADBE,2011-07-18,No
825,ADBE,2011-10-17,Sí
826,ADBE,2012-01-16,Sí
827,ADBE,2012-04-16,Sí
828,ADBE,2012-07-16,No
829,ADBE,2012-10-15,Sí
830,ADBE,2013-01-14,Sí
831,ADBE,2013-04-15,No
832,ADBE,2013-07-15,No
833,ADBE,2013-10-14,No
834,ADBE,2014-01-13,No
835,ADBE,2014-04-14,No
836,ADBE,2014-07-14,No
837,ADBE,2014-10-13,No
838,ADBE,2015-01-12,No
839,ADBE,2015-04-13,No
840,ADBE,2015-07-13,No
841,ADBE,2015-10-12,No
842,ADBE,2016-01-11,No
843,ADBE,2016-04-18,No
844,ADBE,2016-07-18,No
845,ADBE,2016-10-17,No
846,ADBE,2017-01-16,No
847,ADBE,2017-04-17,No
848,ADBE,2017-07-17,No
849,ADBE,2017-10-16,No
850,ADBE,2018-01-15,No
851,ADBE,2018-04-16,No
852,ADBE,2018-07-16,No
853,ADBE,2018-10-15,No
854,ADBE,2019-01-14,No
855,ADBE,2019-04-15,No
856,ADBE,2019-07-15,No
857,ADBE,2019-10-14,No
858,ADBE,2020-01-13,No
859,ADBE,2020-04-13,No
860,ADBE,2020-07-13,No
861,ADBE,2020-10-12,No
862,ADBE,2021-01-11,No
863,ADBE,2021-04-19,Sí
864,ADBE,2021-07-19,No
865,ADBE,2021-10-18,No
866,ADBE,2022-01-17,No
867,ADBE,2022-04-18,Sí
868,ADBE,2022-07-18,No
869,ADBE,2022-10-17,No
870,ADBE,2023-01-16,No
871,ADI,2000-03-14,No
872,ADI,2000-06-13,No
873,ADI,2000-09-12,No
874,ADI,2000-12-12,No
875,ADI,2001-03-20,No
876,ADI,2001-06-19,No
877,ADI,2001-09-18,No
878,ADI,2001-12-18,Sí
879,ADI,2002-03-19,Sí
880,ADI,2002-06-18,Sí
881,ADI,2002-09-17,Sí
882,ADI,2002-12-17,Sí
883,ADI,2003-03-18,Sí
884,ADI,2003-06-17,Sí
885,ADI,2003-09-16,No
886,ADI,2003-12-16,No
887,ADI,2004-03-16,No
888,ADI,2004-06-15,No
889,ADI,2004-09-14,Sí
890,ADI,2004-12-14,Sí
891,ADI,2005-03-15,Sí
892,ADI,2005-06-14,No
893,ADI,2005-09-13,Sí
894,ADI,2005-12-13,No
895,ADI,2006-03-14,No
896,ADI,2006-06-13,Sí
897,ADI,2006-09-12,Sí
898,ADI,2006-12-12,Sí
899,ADI,2007-03-20,Sí
900,ADI,2007-06-19,No
901,ADI,2007-09-18,No
902,ADI,2007-12-18,No
903,ADI,2008-03-18,Sí
904,ADI,2008-06-17,No
905,ADI,2008-09-16,Sí
906,ADI,2008-12-16,No
907,ADI,2009-03-17,Sí
908,ADI,2009-06-16,Sí
909,ADI,2009-09-15,Sí
910,ADI,2009-12-15,Sí
911,ADI,2010-03-16,Sí
912,ADI,2010-06-15,No
913,ADI,2010-09-14,No
914,ADI,2010-12-14,No
915,ADI,2011-03-15,No
916,ADI,2011-06-14,No
917,ADI,2011-09-13,Sí
918,ADI,2011-12-13,Sí
919,ADI,2012-03-20,Sí
920,ADI,2012-06-19,Sí
921,ADI,2012-09-18,Sí
922,ADI,2012-12-18,Sí
923,ADI,2013-03-19,No
924,ADI,2013-06-18,No
925,ADI,2013-09-17,No
926,ADI,2013-12-17,No
927,ADI,2014-03-18,Sí
928,ADI,2014-06-17,No
929,ADI,2014-09-16,Sí
930,ADI,2014-12-16,No
931,ADI,2015-03-17,No
932,ADI,2015-06-16,No
933,ADI,2015-09-15,No
934,ADI,2015-12-15,No
935,ADI,2016-03-15,Sí
936,ADI,2016-06-14,No
937,ADI,2016-09-13,No
938,ADI,2016-12-13,No
939,ADI,2017-03-14,No
940,ADI,2017-06-13,No
941,ADI,2017-09-12,No
942,ADI,2017-12-12,Sí
943,ADI,2018-03-20,Sí
944,ADI,2018-06-19,Sí
945,ADI,2018-09-18,Sí
946,ADI,2018-12-18,Sí
947,ADI,2019-03-19,No
948,ADI,2019-06-18,No
949,ADI,2019-09-17,No
950,ADI,2019-12-17,No
951,ADI,2020-03-17,No
952,ADI,2020-06-16,No
953,ADI,2020-09-15,No
954,ADI,2020-12-15,No
955,ADI,2021-03-16,No
956,ADI,2021-06-15,No
957,ADI,2021-09-14,No
958,ADI,2021-12-14,Sí
959,ADI,2022-03-15,Sí
960,ADI,2022-06-14,Sí
961,ADI,2022-09-13,Sí
962,ADI,2022-12-13,Sí
963,ADM,2000-05-15,No
964,ADM,2000-08-14,No
965,ADM,2000-11-14,No
966,ADM,2001-02-14,No
967,ADM,2001-05-15,No
968,ADM,2001-08-14,No
969,ADM,2001-11-14,No
970,ADM,2002-02-14,No
971,ADM,2002-05-15,No
972,ADM,2002-08-14,Sí
973,ADM,2002-11-14,No
974,ADM,2003-02-14,No
975,ADM,2003-05-15,No
976,ADM,2003-08-14,Sí
977,ADM,2003-11-14,Sí
978,ADM,2004-02-14,No
979,ADM,2004-05-15,No
980,ADM,2004-08-14,No
981,ADM,2004-11-14,No
982,ADM,2005-02-14,No
983,ADM,2005-05-15,No
984,ADM,2005-08-14,No
985,ADM,2005-11-14,No
986,ADM,2006-02-14,No
987,ADM,2006-05-15,No
988,ADM,2006-08-14,No
989,ADM,2006-11-14,No
990,ADM,2007-02-14,Sí
991,ADM,2007-05-15,No
992,ADM,2007-08-14,Sí
993,ADM,2007-11-14,No
994,ADM,2008-02-14,No
995,ADM,2008-05-15,No
996,ADM,2008-08-14,Sí
997,ADM,2008-11-14,Sí
998,ADM,2009-02-14,Sí
